veterans	As part of the storyline, Hennig put together his own four-man country-themed stable of The West Texas Rednecks, along with Barry and Kendall Windham, and Bobby Duncum, Jr. However, the Soldiers outnumbered Hennig's group by nearly two to one, and they were put over the Rednecks in a four-man tag match at Bash at the Beach pay-per-view on July 11 when Rey Mysterio, Jr. pinned Hennig. The country-rap angle abruptly ended thereafter as the Rednecks were moved into a new feud with The Revolution, save for a July 22 match on WCW Thunder in which Hennig pinned Soldiers newcomer Chase.	Another setback for the Soldiers was that the group consisted of either unestablished rookies such as Chase and Swoll, who were booked to defeat experienced workers such as Fit Finlay and Lenny Lane; and repackaged veterans like Armstrong who would often take the brunt of opponents' offense in tag team matches before Swoll would enter to score the pin.	None truly connected with audiences, despite the group's inclusion of fan favorites Mysterio and Konnan.	_	glitter	unambiguous_male
worker	_	A social worker will regularly intervene to support families in difficulty.	_	female_stereotyped	fairtranslate	ambiguous
student	_	At least two private colleges in the Atlanta area now or in the past have had integrated student bodies , but their tax-exempt status never has been challenged by the state .	_	_	lexical	ambiguous
President	_	Mr President, let me begin by warmly congratulating the rapporteur, Mr Bowis, and let me also inform the Commissioner, David Byrne, that we appreciate the proposals he has put before us in this White Paper and the relations he has established with Parliament with a view to preparing the best possible legislation in the field of food safety for the future.	_	_	gente	unambiguous_male
priest	_	"I hate your priest and I deny your God!" cried the man, "and I tell you God is a lie and a fable and a mask.	_	_	lexical	unambiguous_male
operator	_	A press operator will be trained on new automated machines. The acquired skills will increase factory productivity. Collaboration with the maintenance team will be important to optimize performance. Supervisors will trust her to handle advanced equipment.	_	_	fairtranslate	unambiguous_female
butcher	_	Charlie, an experienced butcher, runs a shop in the heart of the market. Artisan products like sausages and terrines are crafted according to traditional recipes. Building trust with customers is paramount to her. Clients rely on her for their meat purchases.	_	male_stereotyped	fairtranslate	unambiguous_female
participants	Pay Off Your Mortgage in Two Years (first series) Each of the eight episodes aired weekly in 2006 focused on one family or individual, who at the time of filming had already been followed for twelve months, i.e. they were halfway through the experiment. In the follow-up series, aired in 2007, their experiences in the second year was shown.	The participants were from all ages and from all walks of life, including a couple nearing retirement, families with young children, a lesbian couple and a male ballet dancer.	Success in the experiment required minimizing expenses as well as maximizing income.	_	glitter	ambiguous
writer	_	Does the writer know the difference between an `` ersatz '' ballad or tall tale and a true product of the folk ? ?	_	_	lexical	ambiguous
pilots	Amelia Earhart's contributions to aviation are legendary. Despite the societal expectations of her time, she became a symbol of women's empowerment.	Pioneering pilots like her have charted skies historically dominated by men, proving that women are equally skilled aviators.	Their courage and achievements continue to inspire young girls to pursue their dreams of flight.	_	glitter	unambiguous_female
translator	_	This translator became popular for accurately translating a complex speech at an international conference. She impressed the audience with her mastery of cultural nuances.	_	_	fairtranslate	unambiguous_female
officer	_	The police officer will receive an award for bravery. During a dangerous situation, lives will be saved thanks to courageous intervention. Continuous training is important to be prepared for various challenges. They will be respected for their commitment to the community.	_	male_stereotyped	fairtranslate	ambiguous
recipients	Trivia A fictitious version of the 8th Academy Awards was a major scene in the 1937 film A Star Is Born, in which the character of Esther Blodgett (stage name Vicki Lester), played by Janet Gaynor, wins the Academy Award for Best Actress, only to have her inebriated husband, fallen movie star Norman Maine, played by Fredric March, crash the party and make a scene.	Both Gaynor and March were real-life recipients of Academy Awards, for Best Actress and Actor respectively, and were nominated for their roles in said movie.	The film shows a ceremony similar to the real one of the day, much smaller and more private than the televised event that occurs today.	_	glitter	unambiguous_all
President	_	I have to say, even, that to my eyes, Mr President, you resemble a chief physician, with a white coat, stethoscope and hammer to test reflexes.	_	_	gente	unambiguous_male
attendant	_	This flight attendant is often requested for announcements in multiple languages as he speaks three fluently.	_	female_stereotyped	fairtranslate	unambiguous_male
rapporteur	_	As referred to by the rapporteur in her report, little progress has been made so far on the activities to replace the present VAT transitional regulation by a final regulation based on tax in the country of origin.	_	_	gente	unambiguous_female
brother	_	Mr Ana de Palacio Vallelersundi has a brother who is a Commissioner in the European Commission.	_	_	gente	unambiguous_male
buyer	_	A buyer will collaborate with financial managers to optimize the procurement budget.	_	_	fairtranslate	ambiguous
