seed	sentence	label
fellow	Too many of our fellow-citizens are left by the wayside.	ambiguous
scientist	Indeed, scientists and climatologists are increasingly less worried about hiding their fears in relation to the consequences of greenhouse gas emissions, and even the general public is starting to become aware of them.	ambiguous
specialist	Specialists worldwide have also said that peat is an important biomass fuel, whose annual growth clearly exceeds its consumption in Finland.	ambiguous
NOTHING	Somebody said here today that enlargement is not a priority for 60% of the people consulted by the latest Eurobarometer.	ambiguous
citizen	Regional policy, the policy of European solidarity, is, of the common policies, the one which is most familiar to the citizens and one of the most valued.	ambiguous
citizen	Environmentally-aware high-earning citizens are free to make a voluntary contribution to cleaner forms of energy, within a liberalised market, whilst everyone else carries on in the same old way.	ambiguous
businessman	What it found is beyond dispute: the elected assemblies have been kept out of the ASEM process, even though businessmen were systematically involved.	ambiguous
leader	At least, that is what both the political leaders and the people are calling for today.	ambiguous
Conservatives	The Conservatives firmly condemn all the acts of violence committed following the elections and lament the victims.	ambiguous
leader	The political, military and religious leaders must pull out all the stops to make national reconciliation possible.	ambiguous
citizen	What is needed is a constitution which guarantees the rights of the citizens and the political parties and rules out abuse of power.	ambiguous
European	The European Community will provide financial support for these elections to be held, and we will also cooperate by providing some one hundred observers.	ambiguous
prisoner	The number of political prisoners appears to have risen from 1,500 to 3,000 very recently, many of whom are forced to carry out hard labour and are subject to cruel forms of torture.	ambiguous
case	In any case, I would not trust our own ministers to raise the matter there.	ambiguous
NOTHING	Large numbers are under arrest or are being harassed, and attempts have been made to close down their offices in Burma.	ambiguous
leader	You feel like telling those old leaders to open the door and success will flood in.	ambiguous
